chunk_id,document_id,manufacturer,product,source_file,section_number,page_start,page_end,chunk_index,chunk_count_for_section,token_estimate,content_types,table_count,image_count,content_chars
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec01__chunk01,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,1,1,1,1,1,342,"image,ocr,table,text",1,2,3948
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec02__chunk01,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,2,1,2,1,3,418,"image,ocr,table,text",3,5,2738
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec02__chunk02,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,2,1,2,2,3,810,"image,ocr,table,text",3,5,6369
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec02__chunk03,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,2,1,2,3,3,351,"image,ocr,table,text",3,5,5444
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec03__chunk01,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,3,2,2,1,1,524,"image,ocr,table,text",2,1,5593
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec04__chunk01,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,4,2,3,1,3,382,"image,ocr,table,text",3,2,2479
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec04__chunk02,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,4,2,3,2,3,818,"image,ocr,table,text",3,2,6324
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec04__chunk03,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,4,2,3,3,3,182,"image,ocr,table,text",3,2,2325
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec05__chunk01,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,5,3,3,1,1,551,"table,text",1,0,4583
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec06__chunk01,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,6,3,3,1,1,642,"table,text",2,0,5201
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec07__chunk01,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,7,3,4,1,2,536,"image,ocr,table,text",2,1,4293
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec07__chunk02,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,7,3,4,2,2,655,"image,ocr,table,text",2,1,6133
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec08__chunk01,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,8,4,5,1,4,577,"image,ocr,table,text",9,10,4059
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec08__chunk02,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,8,4,5,2,4,590,"image,ocr,table,text",9,10,5928
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec08__chunk03,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,8,4,5,3,4,795,"image,ocr,table,text",9,10,8223
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec08__chunk04,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,8,4,5,4,4,610,"image,ocr,table,text",9,10,9917
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec09__chunk01,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,9,5,6,1,2,819,"image,ocr,table,text",3,2,7688
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec09__chunk02,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,9,5,6,2,2,182,"image,ocr,table,text",3,2,2665
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec10__chunk01,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,10,6,7,1,1,722,"image,ocr,table,text",5,2,8308
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec11__chunk01,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,11,7,8,1,4,836,"image,ocr,table,text",4,2,5754
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec11__chunk02,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,11,7,8,2,4,878,"image,ocr,table,text",4,2,6960
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec11__chunk03,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,11,7,8,3,4,734,"image,ocr,table,text",4,2,7354
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec11__chunk04,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,11,7,8,4,4,333,"image,ocr,table,text",4,2,4827
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec12__chunk01,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,12,8,10,1,3,798,"image,ocr,table,text",11,4,6254
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec12__chunk02,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,12,8,10,2,3,789,"image,ocr,table,text",11,4,13173
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec12__chunk03,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,12,8,10,3,3,619,"image,ocr,table,text",11,4,11109
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec13__chunk01,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,13,10,10,1,1,358,"table,text",1,0,2803
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec14__chunk01,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,14,10,11,1,1,761,"image,ocr,table,text",3,3,9458
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec15__chunk01,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,15,11,12,1,2,626,"image,ocr,table,text",3,2,4805
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec15__chunk02,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,15,11,12,2,2,721,"image,ocr,table,text",3,2,6644
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec16__chunk01,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,16,12,13,1,4,617,"image,ocr,table,text",3,2,4059
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec16__chunk02,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,16,12,13,2,4,850,"image,ocr,table,text",3,2,6333
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec16__chunk03,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,16,12,13,3,4,262,"image,ocr,table,text",3,2,1973
pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf__sec16__chunk04,pintuco__fds-10-pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf,Pintuco,PINTURA EPOXI POLIAMIDA BLANCO 13243,FDS 10 - pintura-epoxi-poliamida-blanco-13243-10012925-10344427-hoja-de-seguridad-pdf.pdf,16,12,13,4,4,395,"image,ocr,table,text",3,2,4383
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec01__chunk01,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,1,1,1,1,1,336,"image,ocr,table,text",1,2,3824
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec02__chunk01,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,2,1,2,1,3,389,"image,ocr,table,text",2,4,2574
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec02__chunk02,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,2,1,2,2,3,814,"image,ocr,table,text",2,4,7052
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec02__chunk03,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,2,1,2,3,3,221,"image,ocr,table,text",2,4,3710
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec03__chunk01,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,3,2,2,1,1,422,"image,ocr,table,text",2,1,4461
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec04__chunk01,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,4,2,2,1,2,385,"table,text",1,0,2432
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec04__chunk02,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,4,2,2,2,2,804,"table,text",1,0,5828
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec05__chunk01,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,5,2,3,1,1,791,"image,ocr,table,text",3,2,7564
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec06__chunk01,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,6,3,3,1,1,659,"table,text",1,0,5099
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec07__chunk01,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,7,3,4,1,2,843,"image,ocr,table,text",2,1,6684
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec07__chunk02,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,7,3,4,2,2,259,"image,ocr,table,text",2,1,2819
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec08__chunk01,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,8,4,5,1,4,576,"image,ocr,table,text",11,10,4278
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec08__chunk02,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,8,4,5,2,4,818,"image,ocr,table,text",11,10,7392
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec08__chunk03,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,8,4,5,3,4,827,"image,ocr,table,text",11,10,10902
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec08__chunk04,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,8,4,5,4,4,302,"image,ocr,table,text",11,10,5457
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec09__chunk01,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,9,5,6,1,2,837,"image,ocr,table,text",3,2,7723
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec09__chunk02,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,9,5,6,2,2,182,"image,ocr,table,text",3,2,2532
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec10__chunk01,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,10,6,6,1,1,531,"table,text",3,0,5588
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec11__chunk01,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,11,6,7,1,5,688,"image,ocr,table,text",4,2,4794
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec11__chunk02,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,11,6,7,2,5,379,"image,ocr,table,text",4,2,3263
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec11__chunk03,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,11,6,7,3,5,850,"image,ocr,table,text",4,2,6839
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec11__chunk04,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,11,6,7,4,5,211,"image,ocr,table,text",4,2,1816
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec11__chunk05,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,11,6,7,5,5,127,"image,ocr,table,text",4,2,2103
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec12__chunk01,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,12,7,8,1,1,690,"image,ocr,table,text",6,2,8277
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec13__chunk01,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,13,8,8,1,1,367,"table,text",1,0,2801
pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1__sec14__chunk01,pintuco__fds-12-pintura-anticorrosiva-gris-507-10014333-10012454-10171712-col-version-3-1,Pintuco,PINTURA ANTICORROSIVA GRIS 507,FDS 12 - PINTURA ANTICORROSIVA GRIS 507 _ 10014333-10012454-10171712 _COL (Versión 3) (1).pdf,14,8,8,1,1,74,"table,text",1,0,709
